;companhia;opex;remuneracaoEmAcoes;despesasAdministrativas;exercicioOpcoes;compraTitulos;jurosAPagar;valorGastoExercicioOpcoes;amortizacao;rendaOperacoesContinuadas;lucroBruto;receitas;ativos;passivos;depreciacao;ganhosPorAcao;ebtida;temDivida
5199;1533932.0;;;182369000.0;13630000.0;;;13630000.0;;;1177787000.0;3159938000.0;6465426000.0;5240360000.0;;;;0.0
5200;1533998.0;6843000.0;0.0;2948000.0;;;;0.0;;;-855000.0;823000.0;5077000.0;;335000.0;;;0.0
5201;1534120.0;;0.0;4422764.0;;;39534.0;;;;;;21657565.0;8573838.0;23508.0;;;0.0
5202;1534287.0;38087830.0;0.0;10594302.0;;;282506.0;206291.0;;;-440828.0;2171952.0;143087196.0;72148442.0;1012320.0;-1.52;;1.0
5203;1534504.0;904525000.0;;181266000.0;0.0;;;90000.0;;;;;6105124000.0;4009267000.0;94781000.0;1.66;;1.0
5204;1534525.0;;;6388000.0;0.0;;77857.0;;;;;;16908388.0;10299723.0;48750.0;;;0.0
5205;1534675.0;46499000.0;;18920000.0;;;;;;;85581000.0;238833000.0;316199000.0;283060000.0;9906000.0;-0.5;;1.0
5206;1534701.0;;;;;;;;;4227000000.0;;;48580000000.0;24642000000.0;;7.78;;0.0
5207;1534708.0;;;;;;;;;;832228.0;2326664.0;1291858.0;2355471.0;;;;1.0
5208;1534992.0;624921000.0;;54521000.0;;;;;;;;687392000.0;415645000.0;171663000.0;30600000.0;1.44;;1.0
5209;1535031.0;230012000.0;;49653000.0;0.0;;;;;;326900000.0;;611944000.0;131098000.0;;0.93;;0.0
5210;1535079.0;1835797.0;;;;;;;;-994351.0;844016.0;1334732.0;865100.0;378627.0;2110.0;;;0.0
5212;1535635.0;838318.0;;832703.0;;;;;;-561374.0;276944.0;;214098.0;313120.0;1989.0;-0.05;;0.0
5213;1535929.0;3103000000.0;0.001;;;71291700000.0;;;162900000.0;;;11341200000.0;218249600000.0;201973800000.0;24100000.0;;;1.0
5214;1535955.0;18382068.0;0.0;5801823.0;276994.0;24775420.0;;276994.0;;;;;45377278.0;3391861.0;;-1.11;;0.0
5215;1537028.0;;;;;;;;;;;88418000.0;314789000.0;82052000.0;21200000.0;;;0.0
5216;1537048.0;18947.0;;1597.0;;;;;;;;0.0;134.0;33604.0;;;;0.0
5217;1537054.0;;;86753000.0;;;;4824000.0;1838000.0;;;;1004353000.0;938158000.0;69400000.0;;;1.0
5218;1537069.0;;;;;;;;;;;1186000.0;10036000.0;280000.0;;;;0.0
5220;1537435.0;;;7997512.0;360225.0;;;;336026.0;;7633226.0;;21090640.0;8648772.0;;;;0.0
5221;1537511.0;2254156.0;;;;;;;;;5579.0;4848534.0;2166013.0;3797613.0;;;;0.0
5222;1537528.0;;;32619.0;;;;;;-32619.0;;;0.0;;;;;0.0
5223;1537561.0;5460514.0;0.0;3700477.0;;;;0.0;;;;0.0;4003019.0;2462902.0;0.0;;;0.0
5224;1537663.0;83368.0;;77206.0;;;;;;;16479.0;;4226.0;;;;;0.0
5225;1537667.0;;;25859000.0;;;;;227575000.0;;;;4696117000.0;2599157000.0;72448000.0;;;1.0
5226;1537917.0;8599772.0;;4775806.0;;;;;;;;;4489946.0;1474331.0;4292.0;;;0.0
5227;1538123.0;2349490.0;;;;;;;;;;;5020688.0;;2772.0;;;0.0
5228;1538217.0;14834766.0;;;;;;;;;15886802.0;30294165.0;28526646.0;24650717.0;17282.0;;;0.0
5229;1538849.0;144748000.0;;;;;898000.0;;;;157518000.0;2214835000.0;853094000.0;584238000.0;;0.35;;0.0
5230;1538990.0;202040000.0;;27972000.0;;;;;;82448000.0;;284762000.0;3911388000.0;1851595000.0;;;;0.0
5231;1539551.0;2705568.0;0.0;;;;;63084.0;;-3283732.0;-578164.0;3941833.0;399306.0;2900002.0;28044.0;-0.24;;0.0
5232;1539638.0;;;;;;;;1586000.0;;;;1691313000.0;1423275000.0;2143000.0;1.6;;0.0
5234;1539778.0;242473.0;;;;;;;;;86400.0;731815.0;366870.0;72974.0;5441.0;0.0;;0.0
5235;1539838.0;1187002000.0;;;4873000.0;;8606000.0;;;;;;2758412000.0;649439000.0;1641000.0;-8.74;;1.0
5236;1539850.0;8345651.0;;902732.0;;;;;;-7394744.0;950907.0;2069285.0;846107.0;1383036.0;38431.0;;;0.0
5237;1539894.0;134805000.0;;;145000.0;188013000.0;;;;;;156851000.0;411573000.0;281951000.0;;1.18;;0.0
5238;1540047.0;;;;;;;;;;408000000.0;3949100000.0;1718000000.0;1433000000.0;36800000.0;;;1.0
5239;1540159.0;5097281.0;;3227545.0;;;;94168.0;;;;758689.0;10385927.0;2380648.0;;-0.36;;0.0
5240;1540334.0;70059.0;;;;;33321.0;;;;;0.0;181633.0;397881.0;;;;0.0
5241;1540684.0;1183257.0;;665160.0;;;;;;;-99539.0;;1132857.0;1520742.0;56328.0;0.0;;0.0
5242;1540729.0;;;;;;24574000.0;;;;;984853000.0;1837040000.0;1818157000.0;;-0.3;;0.0
5243;1540947.0;;;;;;8753000.0;;;;;;2633835000.0;1066123000.0;;;;0.0
5244;1541119.0;;;;65000.0;6696000.0;;65000.0;;;;;540760000.0;486240000.0;;1.92;;1.0
5245;1541157.0;30584570.0;;;;;;;;;;;69893562.0;21174037.0;10162.0;;;0.0
5246;1541354.0;23803176.0;;;;;1503819.0;;408034.0;;5144315.0;48124010.0;28999254.0;37050221.0;156404.0;;;0.0
5247;1541401.0;506265000.0;;;;;;;;;;657634000.0;3300650000.0;1927964000.0;;0.3;;1.0
5248;1541719.0;42233.0;;42233.0;;;23692.0;;;;;8312.0;139830.0;159849.0;;;;0.0
5249;1541884.0;2508280.0;;;;;;;;;3887.0;19450.0;1005783.0;3657852.0;10923.0;;;0.0
5250;1542299.0;;;;11000.0;19028000.0;;11000.0;;;;;296502000.0;264594000.0;;0.87;;0.0
5251;1542335.0;201969.0;;;;;;;;;;;332317.0;;;;;0.0
5252;1542447.0;10310944.0;;2012137.0;;8569004.0;;;;;;9401214.0;148066273.0;94366617.0;2233667.0;;;0.0
5253;1542574.0;229903000.0;0.0;86480000.0;;73187000.0;;;522000.0;;;204275000.0;685624000.0;477056000.0;;;;0.0
5255;1543066.0;74078.0;;21887.0;;;;;;;;;10000.0;200559.0;;;;0.0
5256;1543083.0;;;1350108.0;;;;;;;;44090.0;8840211.0;3063100.0;655109.0;;;0.0
5257;1543272.0;399077.0;;308410.0;;;;;;;22610.0;22610.0;5150.0;1194314.0;36917.0;-0.03;;0.0
5258;1543418.0;9556000.0;0.0;1349000.0;0.0;;;;;;;;51181000.0;751000.0;;;;0.0
5259;1543605.0;640317.0;;416057.0;;;;;;;;;793996.0;794502.0;;;;0.0
5260;1543623.0;;;;;;;;;;1406696.0;2652878.0;3498619.0;757479.0;;;;0.0
5261;1543637.0;951061.0;;39465.0;;;;;;;;0.0;87403.0;;7149.0;;;0.0
5262;1543643.0;;;;4299000.0;315785000.0;;4299000.0;;;;;2634642000.0;2327835000.0;1424000.0;1.21;;0.0
5263;1543652.0;;;81092.0;;;;;;;;;8109.0;68474.0;;-0.02;;0.0
5264;1543739.0;;;119892.0;;;;;;;2344.0;20199.0;12462.0;346281.0;;;;0.0
5265;1544190.0;;;;;;;;;;;;17125000.0;13841000.0;;;;0.0
5266;1544227.0;72276000.0;0.0;;;126662000.0;;1440000.0;;;;277000.0;138613000.0;11763000.0;;;;0.0
5267;1544229.0;;;;;;;279000.0;;;;;2274969000.0;1568836000.0;13213000.0;-7.02;;0.0
5268;1544238.0;4401100.0;0.0;;;1806000.0;;3960.0;;;;;852078.0;4599959.0;6688.0;-0.06;;0.0
5269;1544861.0;5475.0;;;;;;;;;;;17000.0;;;;;0.0
5271;1545232.0;1050984.0;;70807.0;;;;;;;;;414421.0;1297200.0;;;;0.0
5272;1545447.0;;;38143.0;;;5134.0;;;;;;55958.0;183829.0;;;;0.0
5273;1545654.0;;;;;;5500000.0;;;29600000.0;;;2243500000.0;;43800000.0;0.54;;1.0
5274;1546296.0;;;15670331.0;;;;;1483237.0;;;38614226.0;41427816.0;18782659.0;279455.0;;;0.0
5275;1546381.0;80624000.0;;19247000.0;;;;;3322000.0;;33589000.0;124917000.0;151460000.0;151284000.0;917000.0;;;1.0
5276;1546392.0;4137870.0;;1984451.0;;;;;;;506878.0;1652156.0;7249750.0;6324575.0;;;;0.0
5277;1546417.0;;;287614000.0;;;;;;;;4377676000.0;3032569000.0;2587143000.0;178855000.0;;;0.0
5278;1546640.0;;;;32000000.0;;44000000.0;;;;;3574000000.0;10726000000.0;7807000000.0;71000000.0;1.73;;0.0
5279;1546853.0;;;2574372.0;;;;;;;1189695.0;;660417.0;195422.0;38978.0;;;0.0
5280;1547015.0;469112.0;;469112.0;;;;;;-469112.0;;;7500.0;;;;;0.0
5281;1547355.0;;;69228.0;;;8263.0;;;-69228.0;;;72230.0;118329.0;;;;0.0
5282;1547459.0;;;17514000.0;;;;;;;182096000.0;;233924000.0;118436000.0;;0.72;;0.0
5283;1547546.0;;;6660934.0;;571466581.0;;;;;;;2498366661.0;2320872133.0;;;;0.0
5284;1547638.0;;;30026000.0;;;;;;;;603815000.0;1318960000.0;697624000.0;;;;1.0
5285;1547716.0;5976161.0;;329331.0;;;;;;532164.0;224644.0;4603874.0;4286292.0;7730075.0;;;;1.0
5286;1547903.0;;;;;559235000.0;;;;;;53608000.0;662451000.0;259720000.0;;;;1.0
5287;1547996.0;18697483.0;;18146204.0;;;430702.0;;;;-1436561.0;632737.0;6991641.0;38078828.0;142345.0;-0.72;;0.0
5288;1548240.0;1893278.0;;1864654.0;;;;;11459049.0;;7033216.0;29573808.0;43811337.0;4641201.0;143486.0;0.1;;0.0
5289;1548309.0;;;;;;;;;;;;633833000.0;231324000.0;12800000.0;-1.2;;0.0
5290;1548621.0;;;71629000.0;;;11436000.0;;;;;;1220790000.0;;46300000.0;;;1.0
5291;1549084.0;22740000.0;0.0;7002000.0;225000.0;;;225000.0;;;1179000.0;;32198000.0;23390000.0;933000.0;-0.24;;0.0
5292;1549145.0;5330832.0;;5330832.0;;;9036.0;;;-5826441.0;;;8824656.0;5132830.0;;;;1.0
5293;1549276.0;;0.012;;103000.0;122243000.0;;;;;;;543191000.0;457643000.0;572000.0;0.88;;0.0
5294;1549346.0;;;61647000.0;7197000.0;;;7202000.0;8500000.0;;;;469121000.0;180556000.0;10100000.0;0.54;;0.0
5295;1549756.0;;;3445000.0;;;;;;;;;37408000.0;;;;;0.0
5296;1549848.0;;;22365000.0;;;;;3369000.0;;78269000.0;339640000.0;419629000.0;280185000.0;;0.73;;1.0
5297;1549872.0;;;;1379000.0;;;1379000.0;;;;270914000.0;820622000.0;621327000.0;;;;0.0
5298;1549922.0;;;36544000.0;;;17483000.0;;;;;371319000.0;2040531000.0;1056289000.0;55685000.0;;;1.0
5299;1549966.0;58181000.0;;15325000.0;;;;;7203000.0;;;75138000.0;108211000.0;46574000.0;719000.0;0.68;;1.0
5300;1550020.0;1400240.0;0.0;196354.0;;;22922.0;;;;;;71830.0;1476463.0;1474.0;;;0.0
5301;1550053.0;15762354.0;;;;;;;;;;17736064.0;12702405.0;10538233.0;110383.0;;;0.0
5302;1550377.0;468330000.0;0.0;;;;3351000.0;;246405000.0;;;303129000.0;995729000.0;828281000.0;46900000.0;;;1.0
5303;1550453.0;1772586.0;;645747.0;;;;;;;;;139783516.0;1162909.0;;;;0.0
5304;1550518.0;;;691778.0;;;;;;-840937.0;;;52110.0;421894.0;;;;0.0
5305;1550603.0;;;;;128354000.0;;;;;;;655690000.0;574299000.0;646000.0;0.58;;0.0
5306;1550695.0;152673000.0;0.0;;37000.0;;;-54000.0;9048000.0;;;159381000.0;244656000.0;;9300000.0;-0.04;;1.0
5307;1550737.0;33913.0;;;;;;;;-33913.0;;;62.0;;;;;0.0
5308;1551152.0;;;;142000000.0;;;;;;;;53050000000.0;;417000000.0;3.15;;0.0
5309;1551182.0;;0.026000000000000002;;52000000.0;;;;;;;0.0;31031000000.0;;479000000.0;4.25;;1.0
5310;1551390.0;;;;;;;;;;;;518692.0;139035.0;;;;0.0
5311;1551693.0;65977000.0;;18738000.0;119000.0;;;119000.0;;;27452000.0;;140805000.0;21934000.0;256000.0;;;0.0
5312;1551739.0;;;;;70484400.0;;;;;;;392916555.0;331371972.0;;-0.03;;0.0
5313;1551887.0;4605273.0;;20369.0;;;;;;;;;6474.0;288463.0;;;;0.0
5314;1552000.0;;;104000000.0;;;;;306000000.0;206000000.0;;703000000.0;15677000000.0;6423000000.0;89000000.0;;;0.0
5315;1552033.0;1309700000.0;;;;;;;;;;;4446700000.0;3076800000.0;60300000.0;0.04;;1.0
5316;1552189.0;389282.0;;108400.0;;;;;;;;213.0;84885.0;178205.0;;;;0.0
5317;1552275.0;1139914000.0;;166689000.0;;;28494000.0;;191034000.0;;1458164000.0;16935347000.0;6247583000.0;3153168000.0;148900000.0;;;0.0
5319;1552451.0;37412000.0;0.0;9019000.0;352000.0;;;;;;;;116580000.0;22707000.0;;;;0.0
5320;1552493.0;311967000.0;;;;;;;;;;929080000.0;15065169000.0;13613737000.0;;;;0.0
5321;1552700.0;20295.0;;;;;;;;;;;786265.0;635.0;;;;0.0
5322;1552797.0;;;;;;;;;;;;375288000.0;;;;;0.0
5323;1552800.0;;0.0;;276000.0;;;276000.0;;;203610000.0;;245435000.0;130234000.0;;0.31;;1.0
5324;1552845.0;1431335.0;;655117.0;;;;;;-249319.0;1270345.0;4004386.0;1121108.0;1585227.0;65.0;;;0.0
5325;1552890.0;7093000.0;;;;;;;;;;;874284000.0;761934000.0;;;;0.0
5326;1553023.0;;;46600000.0;;;;;89500000.0;;;399300000.0;2195600000.0;1374000000.0;117800000.0;-0.3;;1.0
5327;1553079.0;506265000.0;;;;;;;;;;657634000.0;3300650000.0;1927964000.0;;0.29;;1.0
5328;1553326.0;;0.0;;;80286000.0;;;;;;;638929000.0;560117000.0;;0.85;;0.0
5329;1553734.0;;;98498.0;;;;;;;;;475.0;230741.0;;;;0.0
5330;1553830.0;;;;;14013000.0;;1150000.0;;;;;183795000.0;166436000.0;;1.01;;0.0
5331;1554859.0;15420000.0;0.0;4871000.0;14000.0;;;14000.0;;;;7001000.0;3079000.0;;44000.0;;;0.0
5332;1554923.0;;;2474640.0;;;;;;;;;69204166.0;75791067.0;;;;0.0
5333;1554970.0;85152132.0;0.0;;;;;;;;;;23180691.0;;;;;0.0
5334;1555039.0;297555000.0;;9539000.0;;;;;;;;248098000.0;2457948000.0;1305591000.0;;-0.81;;0.0
5335;1555074.0;296633000.0;;32896000.0;;;;;;;;248099000.0;2525776000.0;1311865000.0;;-1.59;;0.0
5336;1555082.0;;;;;;47000000.0;;;-3212000000.0;;1908000000.0;5828000000.0;;;;;0.0
5337;1555177.0;;;;;;947000.0;;;;;;420048000.0;345270000.0;19200000.0;;;1.0
5338;1555280.0;;0.006999999999999999;;;;;;;;;;7913000000.0;6822000000.0;135000000.0;0.68;;0.0
5339;1555365.0;991059000.0;;285135000.0;14716000.0;;;;;168393000.0;1323265000.0;;4228869000.0;3017961000.0;104800000.0;0.94;;1.0
5340;1555538.0;;;;;;17500000.0;;135300000.0;;;;1768900000.0;1023900000.0;;;;1.0
5341;1555877.0;;;2420.0;;;;;;;;;1000.0;;;;;0.0
5342;1555972.0;1546442.0;;1335133.0;;;;;;;1228991.0;6399337.0;6391854.0;5537394.0;152222.0;;;0.0
5343;1555995.0;48003.0;;5103.0;;;;;;;;;1671.0;;;;;0.0
5344;1556148.0;;0.0;193300000.0;;;77800000.0;;257100000.0;;;2691600000.0;7006000000.0;7604900000.0;33300000.0;;;1.0
5345;1556179.0;;;;;;;;;;;;242113.0;;;;;0.0
5346;1556226.0;10346807.0;;1951256.0;;;;;;;;;50790.0;4390653.0;;-3.66;;0.0
5347;1556266.0;;;;;;;;;;;-55836065.0;24446840.0;23586179.0;117135.0;4.962;;0.0
5348;1556364.0;;;1278994.0;;;;;;;;21243551.0;272652439.0;73143592.0;1971000.0;;;0.0
5349;1556416.0;;;;;;;;;;;;9509.0;52956.0;;;;0.0
5350;1556508.0;;;5152941.0;;;;;;;3560261.0;18728148.0;9835775.0;;535620.0;;;1.0
5351;1556593.0;117823000.0;;61862000.0;;2501881000.0;;0.0;;;;;15192722000.0;12206142000.0;;1.34;;1.0
5352;1556766.0;;;;;;394000.0;;;;;;748584000.0;617627000.0;35830000.0;;;1.0
5353;1556801.0;5552579.0;;22408.0;;;;;;;;;8726386.0;;;;;0.0
5354;1557255.0;;;15915000.0;;;;;;;;113694000.0;1224419000.0;661566000.0;;;;1.0
5355;1557376.0;;0.0;861099.0;;;;;;-762881.0;98218.0;147629.0;152597.0;139749.0;86.0;;;0.0
5356;1557421.0;90580000.0;0.0;17069000.0;391000.0;125766000.0;;391000.0;;;;;196148000.0;60163000.0;;;;1.0
5357;1557644.0;13041991.0;;;;;251751.0;;;-9841911.0;;;1186417.0;10349356.0;;;;1.0
5358;1557668.0;41375.0;;25375.0;;;16576.0;;;;;;635.0;119245.0;;;;0.0
5359;1557746.0;20667000.0;;5328000.0;;;;;;;;;94076000.0;1555000.0;90000.0;;;0.0
5360;1557796.0;269604.0;;239695.0;;;265.0;;;;-20421.0;495.0;121182.0;778321.0;4936.0;;;0.0
5361;1557798.0;90429.0;;18039.0;;;;;;;;;182511.0;;;;;0.0
5362;1557883.0;86946000.0;;17721000.0;;215308000.0;;279000.0;;;;7300000.0;221932000.0;36457000.0;59000.0;;;0.0
5363;1557939.0;;;;;;44396000.0;;;-47656000.0;1249644000.0;1867173000.0;6781406000.0;6178241000.0;82300000.0;;;1.0
5364;1558009.0;11676145.0;;2046143.0;;;;;;;5092970.0;6680536.0;1654594.0;4873264.0;;-0.26;;0.0
5365;1558235.0;151147000.0;;5790000.0;;;;;117514000.0;;;135943000.0;2143660000.0;1190952000.0;31600000.0;;;1.0
5366;1558432.0;2769084.0;;1142357.0;;;;;;;-5626451.0;141922.0;13379294.0;5606610.0;2138.0;-0.04;;0.0
5367;1558441.0;83006000.0;;4612000.0;;;;;;;;51134000.0;1509222000.0;661816000.0;;;;1.0
5368;1558465.0;306330.0;;21732.0;;;;;;;8631.0;115514.0;2305.0;;573.0;-0.02;;1.0
5369;1558785.0;4800200000.0;;;;;5400000.0;;;;;;2195200000.0;;;1.97;;0.0
5370;1559053.0;81544000.0;;23105000.0;5648000.0;;;5642000.0;;;;1607000.0;385236000.0;24567000.0;800000.0;;;0.0
5371;1559172.0;;;14268072.0;;;;;;;;304530.0;1414320.0;3002358.0;;;;0.0
5372;1559270.0;;0.0;;;;;;;;;;1564200000.0;1346500000.0;;;;0.0
5373;1559356.0;15819086.0;;;;;;;;;;16197.0;41228.0;5999412.0;2552.0;;;0.0
5374;1559484.0;34445180.0;;3689380.0;;;;;;;;14660642.0;590593276.0;170320981.0;5100000.0;;;1.0
5375;1559754.0;1416561.0;;1220883.0;;;153786.0;;;;21229.0;;183511.0;5302764.0;;;;0.0
5376;1559865.0;;;;;;;;;;;373528000.0;870102000.0;771888000.0;;1.11;;1.0
5377;1559998.0;7741733.0;0.0;7270721.0;0.0;;255497.0;;;;-217668.0;2008145.0;7657495.0;4530327.0;;;;0.0
5378;1560021.0;;;3372.0;;;;;;;;;0.0;;;;;0.0
5379;1560046.0;;;;;;;;;;;7654758.0;82014646.0;37612088.0;972000.0;;;0.0
5380;1560327.0;127842000.0;0.0;21731000.0;1304000.0;;;;1434000.0;;81282000.0;110526000.0;230561000.0;162486000.0;4100000.0;;;0.0
5381;1560385.0;;;;;;;;;;;;29798000000.0;11667000000.0;207000000.0;0.19;;1.0
5382;1560672.0;5145000.0;;;;;;;;;;;1556684000.0;1411829000.0;;0.0;;0.0
5383;1560905.0;171959.0;;138166.0;;;;;;;;;212441.0;;1000.0;;;0.0
5384;1561032.0;283100000.0;;9733000.0;;1078000.0;;;;;121917000.0;247490000.0;2271992000.0;670175000.0;;;;0.0
5385;1561164.0;275100000.0;;67783000.0;;;;;;;;311083000.0;1757509000.0;1037643000.0;65000000.0;0.54;;1.0
5386;1561206.0;;;19019.0;;;;;;;;0.0;5134.0;;;;;0.0
5387;1561387.0;;0.0;;;;3000.0;;1796000.0;;;104704000.0;95784000.0;27730000.0;329000.0;0.08;;0.0
5388;1561551.0;12189791.0;0.0;5695932.0;29675.0;;;29675.0;;;;1489385.0;6343598.0;3870541.0;;;;0.0
5389;1561622.0;;;326514.0;;;;;;-479738.0;;;0.0;346039.0;8823.0;;;0.0
5390;1561627.0;34274000.0;;;0.0;;;;11000.0;;8343000.0;40353000.0;107958000.0;18885000.0;4809000.0;-1.79;;1.0
5391;1561660.0;37396000.0;;29807000.0;0.0;;9035000.0;;;;71836000.0;329831000.0;3829592000.0;2053830000.0;141200000.0;;;1.0
5392;1561679.0;1093664.0;;375925.0;;;;;;;;1774563.0;19122189.0;2625490.0;;;;0.0
5393;1561680.0;;;117496000.0;;;;;2755000.0;205461000.0;;2401159000.0;3138071000.0;1451608000.0;;1.27;;0.0
5394;1561743.0;27262000.0;;7850000.0;105000.0;57641000.0;;105000.0;;;;;79619000.0;3248000.0;;;;0.0
5395;1561781.0;586494.0;;84328.0;;;93721.0;;;;733508.0;1741405.0;467592.0;763999.0;237.0;;;0.0
5396;1561782.0;;;5307.0;;;;;;;;;414.0;;;;;0.0
5397;1561865.0;1384828.0;;;;;16902.0;;;;;;29009.0;1119360.0;;;;0.0
5398;1561880.0;;;16317000.0;;;;;;;13221000.0;87161000.0;21125000.0;68336000.0;200000.0;-0.12;;1.0
5399;1561894.0;;;6462000.0;;29017000.0;;;;;;58679000.0;1469621000.0;1037515000.0;;0.21;;1.0
5400;1561951.0;3835911000.0;;;;;2780000.0;;;;4013239000.0;;8946311000.0;7332460000.0;;;;1.0
5401;1562039.0;1126000000.0;;175000000.0;;;6000000.0;;;;1383000000.0;11444000000.0;3840000000.0;2295000000.0;;1.95;;0.0
5402;1562107.0;2637627.0;;956482.0;;;;;;;;0.0;4245590.0;564762.0;;;;0.0
5403;1562151.0;24740000.0;;10543000.0;;25423000.0;;;8610000.0;;32531000.0;;235946000.0;29086000.0;;;;1.0
5404;1562214.0;44971000.0;;17064000.0;;;;;;;;23231000.0;93211000.0;7408000.0;;-1.26;;0.0
5405;1562401.0;675794000.0;;24906000.0;251000.0;;;;;-47948000.0;;;6807786000.0;2872553000.0;;;;1.0
5406;1562463.0;;;;;213698000.0;;;;;;;1269870000.0;1165540000.0;1942000.0;1.97;;1.0
5407;1562476.0;;0.0;95235000.0;;;;;;170986000.0;567915000.0;;4137290000.0;2164613000.0;3300000.0;1.85;;1.0
5408;1562528.0;22192000.0;;;;130754000.0;;;;;;47125000.0;1282484000.0;628155000.0;;1.03;;0.0
5409;1562622.0;;;;;;;;;;;;176578310.0;5066359.0;;;;0.0
5410;1562733.0;7662224.0;;3368495.0;;;;;;;8148247.0;13456377.0;27139456.0;21719743.0;1513.0;;;0.0
5411;1562738.0;1199362.0;;1159219.0;;;;;;;;0.0;386020.0;9831503.0;6027.0;-0.17;;0.0
5412;1563315.0;322187.0;;;;;;;;;;;15563.0;576731.0;;;;0.0
5413;1563407.0;503995000.0;;;719000.0;;;719000.0;76231000.0;;598860000.0;;1821289000.0;;38585000.0;0.52;;0.0
5414;1563536.0;;;929421.0;;;;;;-1121160.0;;0.0;880639.0;1564.0;;;;0.0
5415;1563665.0;11680000.0;;6605000.0;;;;;;;-21000.0;118000.0;8956000.0;654000.0;478000.0;;;0.0
5416;1563699.0;55753000.0;;13286000.0;;;;2191000.0;;;41071000.0;76024000.0;102045000.0;30736000.0;3400000.0;-0.38;;0.0
5417;1563756.0;;;946228.0;;;;;;;;6203341.0;35667227.0;4688008.0;;;;0.0
5418;1563855.0;13488000.0;;3626000.0;;;42000.0;;;;;;8892000.0;6986000.0;20000.0;;;1.0
5419;1563922.0;;;210539.0;;;;;;;;;58288475.0;600397.0;;;;0.0
5420;1564273.0;;;;;;;;;;;;80166.0;;;;;0.0
5421;1564618.0;;;;;273463000.0;;;6600000.0;;;;5055000000.0;4427691000.0;6270000.0;2.23;;1.0
5422;1564657.0;;;8275000.0;;17943000.0;;;;;;;1622638000.0;907556000.0;5200000.0;;;0.0
5423;1564708.0;;;;;189000000.0;;;;235000000.0;;8292000000.0;15483000000.0;;;;;1.0
5424;1564822.0;315804000.0;0.023;107004000.0;1231000.0;;12127000.0;;74000000.0;;740506000.0;;5340083000.0;3534554000.0;76106000.0;1.83;;0.0
5425;1564902.0;;;;;;441000.0;;13028000.0;;;1371004000.0;2391134000.0;1887014000.0;174700000.0;0.57;;0.0
5426;1565228.0;;;6259000.0;;;137000.0;;1338000.0;;;;16574000.0;6283000.0;251000.0;;;0.0
5427;1565337.0;103030000.0;;36661000.0;;;;6786000.0;1611000.0;;;86729000.0;184342000.0;59932000.0;;;;0.0
5429;1565700.0;801375.0;;140850.0;;;;;;-1128080.0;;;10167625.0;;;;;0.0
5430;1566011.0;889368000.0;;166904000.0;;;;;;;;;5082722000.0;3261438000.0;88474000.0;;;1.0
5431;1566097.0;889368000.0;;166904000.0;;;;;;;;;5082722000.0;3261438000.0;88474000.0;;;1.0
5432;1566243.0;29774.0;;;;;;;;;;0.0;0.0;75232.0;;;;0.0
5433;1566265.0;1012042.0;;38857.0;;;16091.0;;;;30999.0;82130.0;116776.0;905096.0;16039.0;;;0.0
5434;1566445.0;;;;;;;;;;;;1167065000.0;863033000.0;;;;1.0
5435;1566561.0;48217.0;;9367.0;;;;;;;;;23361.0;;;;;0.0
5436;1566610.0;;0.0;5334564.0;;;;;;;;;239814.0;2582204.0;31618.0;;;0.0
5437;1566826.0;9717327.0;;3565242.0;;;;;;;-1206970.0;616854.0;5134505.0;;183196.0;;;0.0
5438;1566897.0;;0.0;112501000.0;2939000.0;;;;128400000.0;;;954040000.0;1993026000.0;1722064000.0;16200000.0;2.05;;1.0
5439;1566912.0;;;16544000.0;;;;;24198000.0;;;60146000.0;2526219000.0;819974000.0;25650000.0;;;0.0
5440;1566978.0;;;;99000.0;;61489000.0;99000.0;;;;;4867168000.0;4430996000.0;89850000.0;;;0.0
5441;1567098.0;;;420772.0;;;;;;;;;116767.0;32822.0;;;;0.0
5442;1567345.0;;;;157000.0;;;157000.0;13216000.0;;;129790000.0;551150000.0;272509000.0;3700000.0;0.32;;0.0
5443;1567514.0;;0.0;18187286.0;653046.0;;;653046.0;;;;91364.0;484103528.0;7860617.0;139626.0;;;0.0
5445;1567683.0;312000000.0;;12000000.0;;;;;;;;869000000.0;7775000000.0;5143000000.0;;;;1.0
5446;1567771.0;1209716.0;0.0;173811.0;;;;;;;;;153681.0;552233.0;1368.0;;;0.0
5447;1567892.0;;0.0;;34400000.0;;;34400000.0;;308200000.0;1853600000.0;;16404100000.0;11092900000.0;103900000.0;2.78;;0.0
5448;1567900.0;423480.0;;238156.0;;;;;;;0.0;0.0;234079.0;;;-0.02;;0.0
5449;1567925.0;24167000.0;;2133000.0;;;;;34071000.0;;;21286000.0;506730000.0;106394000.0;;;;0.0
5450;1568079.0;1476147.0;;1265134.0;;;48602.0;;;;;1328.0;4186806.0;1410500.0;963.0;;;0.0
5451;1568139.0;215225.0;;;;;;;148637.0;;;;246821.0;569320.0;;;;0.0
5452;1568162.0;141347000.0;;11314000.0;;;;;;;;174498000.0;2257154000.0;1130405000.0;66946000.0;;;1.0
5453;1568319.0;5068000.0;;4790000.0;22000.0;;;;;-5029000.0;;49000.0;6004000.0;2373000.0;;;;0.0
5454;1568385.0;;;;;;;25000.0;;;543741.0;;2319591.0;498448.0;14248.0;;;0.0
5455;1568669.0;433917000.0;0.0;;;;;;;;;713110000.0;3505294000.0;2442944000.0;;2.17;;0.0
