companhia;opex;remuneracaoEmAcoes;despesasAdministrativas;exercicioOpcoes;compraTitulos;jurosAPagar;valorGastoExercicioOpcoes;amortizacao;rendaOperacoesContinuadas;lucroBruto;receitas;ativos;passivos;depreciacao;ganhosPorAcao;ebtida;temDivida
746598.0;523126000.0;;;;;;;;4902000.0;558432000.0;;1062897000.0;475209000.0;27355000.0;;;0.0
746838.0;;0.0;;3700000.0;;4900000.0;;;;;3015100000.0;2143200000.0;;;-2.2;;0.0
747159.0;429267.0;;66912.0;;;1237781.0;;;;;377519.0;35119.0;6833875.0;;;;0.0
747540.0;6336455.0;;3902358.0;143750.0;;;143750.0;;;7433736.0;;16310104.0;4405162.0;;0.09;;0.0
748268.0;248673.0;;;;;0.0;;;;9635.0;59404.0;129040.0;312749.0;5105.0;-0.16;;0.0
748592.0;31414000.0;0.0;;;;;1000.0;;;;24519000.0;16408000.0;12560000.0;2061000.0;;;1.0
749251.0;;;;;;;;5414000.0;;;;2174686000.0;2307086000.0;33789000.0;2.09;;0.0
749647.0;21346793.0;0.0;6686852.0;0.0;10799890.0;;;;;;;49054534.0;28668870.0;425000.0;;;0.0
749660.0;59429000.0;;8788000.0;366000.0;;;366000.0;1065000.0;;29350000.0;;48640000.0;15894000.0;1580000.0;-2.07;;0.0
750004.0;;;;;;97400000.0;;;-1394300000.0;;2758800000.0;7732200000.0;9227700000.0;354700000.0;-16.23;;0.0
750556.0;;;;;27825000000.0;;12000000.0;;;;;190817000000.0;167380000000.0;;3.62;;1.0
750558.0;;0.039;;;361915000.0;;121000.0;;;;;1020936000.0;930493000.0;1024000.0;2.47;;0.0
750574.0;;;;;241687000.0;;;;;;;817189000.0;737240000.0;475000.0;;;1.0
750577.0;;;;347000.0;2093404000.0;;;30243000.0;;;;22839459000.0;20426316000.0;;1.64;;1.0
750686.0;;0.03;;736000.0;750338000.0;;;2841000.0;;;;3709871000.0;3346681000.0;;2.6;;1.0
750813.0;103302000.0;;;;;;;;;;100252000.0;425791000.0;303575000.0;900000.0;;;0.0
751364.0;194259000.0;;34736000.0;;;;;;;;482914000.0;5460044000.0;2117651000.0;;1.21;;0.0
751365.0;;;;;;;;;;59610000.0;;89435000.0;;;0.31;;1.0
751652.0;762300000.0;;109000000.0;;;11600000.0;;;;;1134900000.0;4377800000.0;;;1.18;;0.0
751978.0;99785000.0;;;;2866000.0;;;;;99518000.0;;157545000.0;21460000.0;9028000.0;0.13;;0.0
752294.0;1186983.0;;;;;;;;;848901.0;;2757324.0;35509.0;;;;0.0
752642.0;72076546.0;0.07400000000000001;7345644.0;170075.0;75011260.0;;170075.0;;;;;604028981.0;357790556.0;18877511.0;-0.24;;0.0
752714.0;;0.032;;2149000.0;;;;;;176907000.0;404544000.0;1152709000.0;773022000.0;8200000.0;1.6;;0.0
753308.0;12854000000.0;;;;;;;;2752000000.0;;;82479000000.0;;;6.11;;0.0
753568.0;76091000.0;0.0;;2439000.0;;;;6298000.0;;59558000.0;149378000.0;255373000.0;40824000.0;;-0.33;;0.0
753772.0;2205077.0;0.0;1737175.0;;;529015.0;;7121.0;;;197000.0;1235660.0;3804894.0;415.0;;;0.0
754673.0;;;;539000.0;247099000.0;;;;;;;2168592000.0;1971334000.0;;1.5;;1.0
754737.0;;;;;;83000000.0;;;;;0.0;17146000000.0;;;5.22;;1.0
754813.0;;;;;;44249.0;;;;4471745.0;;966107.0;4849297.0;108369.0;;;0.0
755001.0;;;;;;;;;;;;1046400000.0;;;;;1.0
757011.0;;;;;;;;;991000000.0;691000000.0;;4736000000.0;3300000000.0;;6.81;;1.0
758743.0;4680000.0;;3217000.0;;;;;;-6674000.0;580000.0;;11944000.0;3484000.0;220000.0;-1.13;;1.0
759944.0;;;;;17884000000.0;;;;;;4824000000.0;138208000000.0;118562000000.0;116000000.0;1.55;;1.0
760498.0;;0.02;;;544160000.0;;;;;;;6692829000.0;6037319000.0;9966000.0;4.25;;0.0
761648.0;99426000.0;;15004000.0;;;;;;;;149207000.0;1321582000.0;724040000.0;35000000.0;;;1.0
763563.0;;;;;344820000.0;;;259000.0;;;;1619964000.0;1482722000.0;4044000.0;;;0.0
763744.0;;;;;;;-7558000.0;;;306002000.0;;622946000.0;184371000.0;;3.06;;0.0
763901.0;;;;;6062992000.0;;;;;;;35769534000.0;30664210000.0;;8.66;;0.0
763907.0;;;;;170232000.0;;;;;;;1323458000.0;1202687000.0;;;;1.0
764038.0;;;;1115000.0;1009541000.0;;1115000.0;13795000.0;;;;8557348000.0;7497964000.0;11100000.0;4.15;;0.0
764044.0;762300000.0;;109000000.0;;;11600000.0;;;;;1134900000.0;4377800000.0;;;1.18;;0.0
764065.0;85200000.0;;;;;;;;135100000.0;236500000.0;2013300000.0;2135500000.0;3947100000.0;119200000.0;-5.14;;1.0
764180.0;;;;;;;;;;11114000000.0;;32535000000.0;29625000000.0;204000000.0;;;1.0
764401.0;;0.006;;200000.0;;;200000.0;;;58333000.0;;260239000.0;;10900000.0;0.0;;0.0
764478.0;;0.023;;;;;40000000.0;;;9191000000.0;;13519000000.0;;657000000.0;2.59;;1.0
764579.0;16677917.0;0.0;;;;;;;-6880638.0;10651993.0;;17035115.0;11381857.0;;;;0.0
764622.0;;;;;;56305000.0;;;;;;15028258000.0;;;3.94;;0.0
764630.0;;;;;;;;;;;0.0;416.0;2193595.0;0.0;-0.02;;0.0
764764.0;;;;;;;;;;;;33903000000.0;30928000000.0;;;;1.0
764811.0;;;;;390434000.0;;;43000.0;;;;2397265000.0;2124227000.0;;;;1.0
764897.0;;;1104478.0;;;;;;;;;336134.0;308658.0;;;;0.0
765207.0;;;;;223039000.0;;;;;;;1564810000.0;1397312000.0;1720000.0;1.52;;1.0
765880.0;614375000.0;;96022000.0;;;;27587000.0;261595000.0;-559235000.0;;2544312000.0;21449849000.0;11703532000.0;;-1.21;;1.0
766404.0;47760.0;;47760.0;;;;;;;;;30410.0;451814.0;;;;0.0
766421.0;4300000000.0;;;;;;;;;;0.0;6533000000.0;;;6.61;;1.0
766701.0;14030000.0;;4798000.0;;;;;;;;;14446366000.0;13148042000.0;;0.97;;0.0
766704.0;3223709000.0;;;11793000.0;22779000.0;;;;;;3859826000.0;29023845000.0;13664877000.0;;2.35;;1.0
766792.0;10553530.0;;7745092.0;;;;;35474.0;;15145523.0;38965387.0;42806204.0;7907075.0;;0.52;;1.0
766829.0;;;47131000.0;;;6193000.0;;;;;;1340963000.0;;;1.86;;1.0
767405.0;;;;;89789000.0;;;;;;;733071000.0;651830000.0;;1.36;;0.0
767884.0;;;;;;;;;;;2720000.0;11122000.0;6909000.0;657000.0;;;0.0
768408.0;12651000.0;0.0;5785000.0;;;;75000.0;;;11866000.0;;31147000.0;13319000.0;;;;0.0
768411.0;;0.0;;458000.0;;;;;;18141000.0;41130000.0;44739000.0;8681000.0;1177000.0;-0.31;;0.0
768710.0;;;;;;;;;;;;24261032.0;;732968.0;-0.1;;1.0
768835.0;;;;16283000.0;;;16283000.0;;143008000.0;2067186000.0;;1640370000.0;;122737000.0;2.83;;0.0
768899.0;;;;;0.0;;;47240000.0;;635673000.0;;1266835000.0;731262000.0;;1.73;;1.0
769397.0;2132100000.0;;293400000.0;;;;;4500000.0;;2133400000.0;;5515300000.0;;60600000.0;-1.46;;1.0
769520.0;;;181795000.0;;;;;39878000.0;;706505000.0;;2761151000.0;;25500000.0;3.36;;1.0
770460.0;;;;;202807000.0;;;;;;;641004000.0;549165000.0;1754000.0;;;0.0
771266.0;;;;86047.0;60942891.0;;86047.0;;;;;106060086.0;;;-0.23;;0.0
771497.0;;0.024;;15400000.0;;;;;54100000.0;;;2149800000.0;1142300000.0;32800000.0;1.35;;0.0
771856.0;21498000.0;0.0;5173000.0;;;;;;;;;5777000.0;5539000.0;;-1.2;;0.0
771999.0;31588402.0;0.0;;;;;;;;;17505109.0;15657433.0;;663000.0;;;1.0
772406.0;374629000.0;;;6617000.0;;;;;;554840000.0;;1181883000.0;;;1.96;;0.0
772897.0;;0.0;;;965000.0;2838000.0;;;;30032000.0;;241512000.0;;;-1.2;;0.0
773141.0;;0.035;;665000.0;103694000.0;;;;65656000.0;;1909036000.0;2415899000.0;1159607000.0;;1.35;;0.0
773717.0;48876678.0;0.0;12139672.0;;;530103.0;;;;;0.0;3983808.0;;;-0.48;;0.0
773840.0;;;;;;97000000.0;;;;11834000000.0;;49316000000.0;;672000000.0;6.11;;1.0
773910.0;;0.013999999999999999;1176000000.0;28000000.0;;247000000.0;;;;;8698000000.0;46414000000.0;;;-13.18;;0.0
774569.0;;;;;153901000.0;;;;;;;612443000.0;555759000.0;792000.0;0.97;;0.0
774937.0;1834549.0;;1469201.0;;;;;;-1620484.0;214065.0;543036.0;383151.0;10432103.0;0.0;;;1.0
775057.0;;;406000.0;;;;;;;;48000.0;2778000.0;;;;;0.0
775158.0;640600000.0;0.013000000000000001;;8600000.0;;;8600000.0;;229500000.0;1039200000.0;;4613000000.0;;64900000.0;2.94;;1.0
775368.0;;;46503000.0;;16977700000.0;;;;;;4999478000.0;22846333000.0;15265907000.0;;35.14;;1.0
776008.0;11315000.0;0.0;8830000.0;389000.0;;;;5000.0;-6763000.0;0.0;;19547000.0;30193000.0;45000.0;;;1.0
776867.0;;;487500000.0;;;;;;198800000.0;;1808600000.0;10284500000.0;5916500000.0;;50.6;;1.0
776901.0;;;;1367000.0;367249000.0;;1367000.0;;;;;7210038000.0;6438575000.0;7000000.0;2.51;;0.0
777491.0;;;;;;;;11175000.0;;;;2861299000.0;2483968000.0;;;;1.0
777917.0;;;;;;;;;;;2862947000.0;148643945000.0;144133128000.0;;;;0.0
779544.0;;;10885000.0;525000.0;;;525000.0;;;;;66567000.0;25336000.0;;1.59;;1.0
779956.0;599691.0;;626635.0;;;;;;-404153.0;222482.0;822173.0;498520.0;;;;;0.0
780571.0;503839000.0;;155715000.0;;;;;26206000.0;;556685000.0;;1681363000.0;1058660000.0;44320000.0;0.33;;1.0
781902.0;2006343.0;;1126676.0;;;;;;;3291408.0;;11250338.0;2540919.0;153466.0;0.16;;0.0
783005.0;;0.0;;;800000.0;;135000.0;;;;;316606000.0;330755000.0;4300000.0;0.04;;1.0
783280.0;;;58565000.0;;;;;32524000.0;187099000.0;;949432000.0;6917113000.0;3712312000.0;253683000.0;1.77;;1.0
783324.0;7461000.0;;3888000.0;;;;;;;;0.0;27868000.0;803000.0;;0.01;;0.0
783325.0;;;;30100000.0;;;30100000.0;;640300000.0;;5926100000.0;29355200000.0;;;2.36;;0.0
783412.0;47490000.0;;;;166041000.0;;;;-3512000.0;;43978000.0;228196000.0;;;;;1.0
784011.0;19644000.0;;;;;941000.0;;;;;78028000.0;370056000.0;;;;;1.0
784199.0;85365000.0;;;;;;837000.0;;;90719000.0;145898000.0;181179000.0;25928000.0;3728000.0;0.14;;0.0
784539.0;;;;;;;;;;41108000.0;140213000.0;42516000.0;15565000.0;;;;1.0
784681.0;;;;18727000.0;;119005000.0;;;187990000.0;;;6867293000.0;11778877000.0;857440000.0;0.65;;1.0
784977.0;;0.0;241000000.0;;;25000000.0;;;;;;7221000000.0;4963000000.0;;2.05;;1.0
785161.0;;0.021;133300000.0;;;29700000.0;;;184000000.0;;;4606100000.0;3705700000.0;91000000.0;2.02;;0.0
785557.0;;;9137000.0;;;;;;;11688000.0;;28624000.0;5755000.0;;0.91;;0.0
785786.0;;;;11380000.0;;;8608000.0;;;239550000.0;;1702388000.0;860116000.0;48378000.0;2.81;;1.0
785787.0;120259000.0;;32592000.0;467000.0;;688000.0;;1205000.0;;181662000.0;;440205000.0;350557000.0;;5.66;;0.0
785956.0;190002000.0;0.013999999999999999;30891000.0;3100000.0;39638000.0;;3489000.0;;;300890000.0;976256000.0;742935000.0;;32356000.0;3.76;;0.0
786110.0;;0.0;;;;8760000.0;;;;486243000.0;;1156744000.0;1494632000.0;;;;0.0
786947.0;;0.0;;0.0;;0.0;;;;;8587000.0;16961000.0;9061000.0;100000.0;-0.46;;1.0
787250.0;900300000.0;;;;;21400000.0;;;-251400000.0;790400000.0;;3340800000.0;;;;;1.0
788329.0;153880000.0;;43690000.0;;;;;;;171733000.0;;299204000.0;101236000.0;10846000.0;;;1.0
788611.0;2717650.0;;;;;;;18172.0;;1020806.0;;2787264.0;109916.0;166744.0;;;0.0
788784.0;7453000000.0;;;12000000.0;;96000000.0;;;;;10415000000.0;37535000000.0;;;3.32;;1.0
788816.0;;;;;450600000.0;58830000.0;;;;;;10059783000.0;;180866000.0;;;0.0
788965.0;;;;;;;;;;;340120000.0;545490000.0;338670000.0;;;;1.0
789019.0;;;4563000000.0;;123646000000.0;;;916000000.0;;52540000000.0;;193694000000.0;121697000000.0;4900000000.0;2.12;;1.0
789132.0;233351000.0;;;;;;1778000.0;38657000.0;;182822000.0;;467999000.0;351030000.0;12300000.0;;;0.0
789460.0;613300000.0;;240000000.0;;;;;59000000.0;;860500000.0;30379700000.0;4549400000.0;2628000000.0;35100000.0;2.66;;0.0
789570.0;;;1309104000.0;;;165914000.0;;2961031000.0;;;;25215178000.0;17444501000.0;;-0.82;;1.0
789933.0;196101000.0;;;;7247000.0;;;;21984000.0;179496000.0;915860000.0;655408000.0;454270000.0;;;;1.0
790051.0;504800000.0;;;;;;;;319600000.0;1006700000.0;;3954100000.0;;73500000.0;4.89;;0.0
790070.0;12150000000.0;;;322000000.0;;;322000000.0;;;14991000000.0;24704000000.0;46612000000.0;23893000000.0;1019000000.0;1.02;;1.0
790179.0;;;15851.0;;;63310.0;;;;;;349.0;261872.0;;;;0.0
790359.0;;;;;1174544000.0;;;4400000.0;;;;8262646000.0;7380642000.0;;1.74;;1.0
790526.0;770511000.0;;;;;;;;;;;838435000.0;801974000.0;;0.18;;1.0
790703.0;885233000.0;;;;;;;;;1286661000.0;;6358288000.0;4352533000.0;16300000.0;7.4;;0.0
790715.0;114315000.0;;20862000.0;3781000.0;;;;4277000.0;;113160000.0;;216669000.0;63864000.0;;0.0;;0.0
790816.0;568730000.0;;29406000.0;127000.0;;;;;-30401000.0;364544000.0;;4554511000.0;2602420000.0;;-0.21;;1.0
790877.0;;;8541000.0;;;;;;;;;1136819000.0;675162000.0;;;;1.0
791519.0;4868000000.0;;;;;;7000000.0;18000000.0;379000000.0;5514000000.0;;10172000000.0;;388000000.0;0.59;;0.0
791907.0;436713000.0;;;;1105699000.0;;;;;1119412000.0;;1884079000.0;306152000.0;51900000.0;2.13;;0.0
791908.0;95171000.0;;;;;331000.0;;;;;55447000.0;74880000.0;77189000.0;1532000.0;-0.17;;1.0
791915.0;;;;;990000.0;;;138319000.0;;;;4004261000.0;1291576000.0;126496000.0;-1.25;;0.0
791963.0;921674000.0;;;;;;;8247000.0;;;928385000.0;2692964000.0;2167882000.0;;0.14;;0.0
792130.0;;0.0;8599000.0;52000.0;;;52000.0;;;;30221000.0;58931000.0;13389000.0;;-4.38;;0.0
792161.0;;;2956000.0;;;;;;;4272000.0;18510000.0;65553000.0;26832000.0;2658000.0;;;1.0
792966.0;;;;;;;;;;;;989068000.0;868971000.0;1400000.0;;;0.0
792977.0;;;;15406000.0;237626000.0;18411000.0;;661543000.0;;;;2487432000.0;1555168000.0;3900000.0;1.04;;1.0
792987.0;145180000.0;;;;;;;5303000.0;;218843000.0;;777353000.0;167495000.0;20744000.0;1.43;;0.0
793074.0;;;;846000.0;;;;;;;2093529000.0;1613684000.0;;193209000.0;1.72;;0.0
793306.0;-206665215.0;;1525577.0;;;81467.0;;;;;221732620.0;91412196.0;59021490.0;;0.42;;1.0
793524.0;6330657.0;;4742166.0;548475.0;;;548475.0;;;;;9544017.0;;;;;0.0
793547.0;;;;29000.0;2937226000.0;;;;;;1058989000.0;4584012000.0;3487864000.0;;5.63;;0.0
793733.0;;;;;286668000.0;;;;;;3095563000.0;4802886000.0;;;2.31;;1.0
793952.0;;;;;;;20179000.0;;752207000.0;;5995402000.0;9991167000.0;;198074000.0;3.71;;1.0
794170.0;;;;39514000.0;;;;;;;;9206515000.0;4978436000.0;15700000.0;2.06;;0.0
794172.0;65822000.0;0.037000000000000005;27616000.0;;;;1976000.0;;;121882000.0;;183282000.0;;3470000.0;0.85;;0.0
794323.0;;;;;;108000000.0;;164000000.0;3433000000.0;;8229000000.0;24145000000.0;14019000000.0;939000000.0;9.71;;0.0
794367.0;;0.027000000000000003;;125000000.0;;88000000.0;;;;10583000000.0;;20576000000.0;;;3.26;;1.0
794619.0;;0.0;40045000.0;8100000.0;;;5288000.0;;;199694000.0;;466693000.0;;;3.61;;0.0
795212.0;;0.0;;19000.0;;;19000.0;6065000.0;;130572000.0;;271605000.0;96337000.0;5191000.0;0.09;;0.0
795266.0;;0.006999999999999999;;;;;-798000.0;;;;3032030000.0;5015371000.0;;;0.92;;0.0
795403.0;;;;;;;2500000.0;;-112900000.0;553100000.0;;1692800000.0;;31600000.0;-3.24;;1.0
796343.0;3148099000.0;;531919000.0;;;26538000.0;;;;4051194000.0;4795511000.0;11726472000.0;4724892000.0;;1.26;;0.0
796505.0;;;;43106.0;;;43106.0;;;24867953.0;;57627617.0;6348487.0;1214512.0;0.35;;0.0
796534.0;;;;173000.0;236131000.0;;173000.0;;;;;1199739000.0;1027625000.0;749000.0;2.28;;0.0
797465.0;;;;;;;;;5351000.0;13685000.0;;63146000.0;15494000.0;185000.0;0.37;;0.0
797468.0;1270000000.0;;;;;;;;-8146000000.0;;;43437000000.0;;;-10.23;;1.0
797542.0;-8036995.0;;-7296798.0;;;19285.0;;;-8036995.0;;0.0;162366.0;288775.0;-6494.0;;;0.0
797564.0;160047.0;;40047.0;;;;;;;;;195.0;2854688.0;;;;0.0
797721.0;;;;;;;13520000.0;3191000.0;;;;2405846000.0;1271422000.0;193086000.0;0.45;;1.0
798081.0;24521000.0;;;40000.0;;;40000.0;;;36333000.0;;88260000.0;20744000.0;884863.0;0.54;;1.0
798287.0;;;;236000.0;24575000.0;58000.0;236000.0;;;;417050000.0;357995000.0;256441000.0;32346000.0;2.94;;1.0
798354.0;;0.0;;;;;;;712000000.0;;5254000000.0;9340000000.0;6680000000.0;80000000.0;3.04;;0.0
798359.0;;;11267000.0;;;;;;20600000.0;;536728000.0;1760177000.0;1034393000.0;;;;1.0
798371.0;537582.0;;;;;1896200.0;;;;;;1142300.0;11292654.0;29592.0;;;0.0
798528.0;26854365.0;0.0;;;;;;;;;5330251.0;6913016.0;32462022.0;1419295.0;;;1.0
798783.0;;;;;;;154500.0;;;;63950000.0;458901000.0;263859000.0;16200000.0;1.78;;1.0
798941.0;;;;;6861293000.0;;;;;;;31475934000.0;28603825000.0;;17.52;;1.0
798949.0;;;35345000.0;0.0;;6321000.0;;;-1658736000.0;;854231000.0;2808509000.0;;56135000.0;-21.12;;0.0
799088.0;;;34028000.0;1111000.0;;678000.0;1111000.0;287000.0;-448000.0;;804368000.0;912658000.0;;;-0.02;;1.0
799165.0;275367000.0;;22729000.0;;;;;;;;234685000.0;247787000.0;;47072000.0;-1.27;;0.0
799167.0;603931000.0;0.004;;3500000.0;;;;;60691000.0;;664994000.0;631528000.0;222107000.0;75323000.0;1.07;;0.0
799231.0;;0.0;218269000.0;128000.0;;;-210000.0;;;250372000.0;;464769000.0;190869000.0;;2.11;;0.0
799233.0;;;;;;;;;;;736345000.0;736030000.0;;;0.84;;0.0
799288.0;;;;;;;;;;652589000.0;;1288526000.0;904017000.0;17000000.0;-0.61;;1.0
799292.0;;;93208000.0;1035000.0;;;1035000.0;;;;1418395000.0;1415554000.0;818988000.0;6612000.0;1.91;;0.0
799698.0;;;19664904.0;;;;590001.0;;;;;67024438.0;;;;;0.0
799850.0;;;;400000.0;;;400000.0;;;201631000.0;567906000.0;406296000.0;177079000.0;;1.38;;0.0
800240.0;;;;;;;7000000.0;20000000.0;;3502000000.0;;6442000000.0;4839000000.0;193000000.0;0.01;;0.0
800457.0;;;;;538654380.0;;;;;;636387263.0;1537834415.0;1129445847.0;792733.0;;;0.0
800459.0;;;;6937000.0;;;6937000.0;119221000.0;;2093091000.0;;6054042000.0;3601569000.0;151400000.0;;;1.0
801337.0;;;;3060000.0;2984631000.0;;3060000.0;18071000.0;;;;24677820000.0;22262249000.0;28400000.0;2.17;;1.0
801898.0;;0.016;;;;;555000.0;;-1178004000.0;;3172147000.0;3712446000.0;;110900000.0;-12.08;;0.0
802257.0;64756.0;;64756.0;;;;;;;;;45185.0;564873.0;;;;0.0
802481.0;;;;;;8928000.0;;;;1254377000.0;;3318443000.0;2056633000.0;146400000.0;2.5;;0.0
802681.0;;;;6452000.0;348966000.0;;6583000.0;;;;;3030997000.0;2665286000.0;;0.96;;0.0
802967.0;;0.0;;;;13286000.0;;;;276194000.0;;1082013000.0;;14900000.0;;;0.0
803164.0;;;;;160136000.0;;;;;;;567746000.0;497904000.0;986000.0;1.75;;0.0
803578.0;;0.0;;;;;;;;2372553.0;6214585.0;4117617.0;1940427.0;;0.01;;0.0
803649.0;;;57457000.0;;;;;22265000.0;99857000.0;;;5244372000.0;1875885000.0;145888000.0;0.56;;1.0
804212.0;;;;49521000.0;;10855000.0;48957000.0;111400000.0;;;;6134956000.0;;318552000.0;4.6;;1.0
804269.0;1293000000.0;;;;;;;;;;6454000000.0;65904000000.0;57852000000.0;;;;0.0
804328.0;;;;;21989000000.0;;;912000000.0;;;25281000000.0;50796000000.0;19382000000.0;;3.26;;1.0
804753.0;2893350000.0;;423424000.0;51475000.0;399533000.0;;;;;;;5561984000.0;1691600000.0;217000000.0;1.57;;1.0
805022.0;;;88828000.0;;;56066000.0;;;438080000.0;;;8369281000.0;4352540000.0;158700000.0;;;1.0
805264.0;;;;;;15400000.0;;;-828400000.0;;;4539400000.0;2886300000.0;175300000.0;-11.59;;1.0
805305.0;;0.0;;;;;0.0;;-313692000.0;621380000.0;;922523000.0;1212190000.0;36000000.0;-1.79;;1.0
805326.0;17615000.0;;5950000.0;;;;;;;-481000.0;411000.0;15810000.0;167728000.0;14000.0;;;0.0
805676.0;;;;;1436266000.0;;;;;;;7311354000.0;6597999000.0;7347000.0;5.27;;1.0
805729.0;-45184.0;;120855.0;;;;;;;166039.0;522551.0;885474.0;362732.0;;0.01;;0.0
805928.0;;;8422866.0;512799.0;;;512801.0;;;22482696.0;27331092.0;37546053.0;29350462.0;203140.0;;;0.0
805993.0;;;2029716.0;;;;;;-416642.0;;;22459065.0;24868917.0;1139194.0;;;0.0
806172.0;4897486.0;0.0;1099783.0;2885.0;;;;;;5637777.0;11833730.0;10669537.0;3001927.0;465432.0;0.04;;1.0
806279.0;;0.026000000000000002;;475000.0;213470000.0;;630000.0;;;;;1456334000.0;1297193000.0;;1.76;;1.0
806517.0;11245565.0;;4560684.0;;;;60432.0;;;12716941.0;;22362968.0;10689438.0;;0.28;;1.0
806592.0;6982551.0;;3195818.0;;;;;;-5008619.0;1973932.0;18015068.0;27970981.0;;994648.0;;;0.0
807707.0;207255000.0;;111382000.0;436000.0;;;437000.0;;;195685000.0;;669712000.0;273818000.0;;-0.11;;1.0
807863.0;;0.0;7601857.0;;23921328.0;;246644.0;397398.0;;;25367496.0;38746497.0;8313385.0;433296.0;0.08;;0.0
807882.0;;;;;;;;;112601000.0;;1540317000.0;1303979000.0;;88778000.0;2.89;;1.0
807884.0;454912000.0;;;;;1648000.0;;;27566000.0;567144000.0;1029491000.0;1378997000.0;380838000.0;49800000.0;1.02;;1.0
808047.0;73486669.0;;11933688.0;;;;;;;45653661.0;;142973877.0;148484063.0;4079764.0;-20.51;;0.0
808326.0;33213000.0;0.0;;;;;1409000.0;;;28691000.0;81685000.0;160907000.0;25465000.0;2100000.0;2.1;;0.0
808362.0;;;;;;;;;;757000000.0;;24080000000.0;;1637000000.0;-4.49;;0.0
808450.0;;0.0;;1000000.0;;;;4000000.0;-187000000.0;;10140000000.0;6692000000.0;11852000000.0;190000000.0;-2.25;;1.0
808461.0;;;;474000.0;;13655000.0;474000.0;;;656196000.0;978534000.0;1982308000.0;1863047000.0;;;;0.0
809248.0;827796000.0;;50515000.0;;;2672000.0;;;;;;427256000.0;319257000.0;;;;1.0
809933.0;;;35408924.0;;;;;;;;;68489337.0;;;;;1.0
810136.0;;;;;;;;;;143136000.0;;1045555000.0;283489000.0;75684000.0;0.67;;0.0
810509.0;30045062.0;0.0;;66000.0;;;54330.0;;-28322144.0;11494544.0;13249307.0;14964513.0;68800213.0;;;;0.0
810958.0;;;;;420290000.0;;;;;;;1223417000.0;1035930000.0;;1.35;;1.0
811156.0;;0.033;;;;;;;;;6456000000.0;20340000000.0;;591000000.0;1.9;;0.0
811240.0;35865000.0;;10256000.0;44000.0;;;44000.0;;;15950000.0;;42251000.0;17326000.0;817000.0;-0.35;;0.0
811532.0;;;;0.0;;9910000.0;;;;;;1994907000.0;;;;;1.0
811589.0;;;;112000.0;165614000.0;;112000.0;;;;;3362065000.0;3019875000.0;4494000.0;1.34;;0.0
811596.0;;;;;;1500000.0;;22500000.0;;;;1250100000.0;475700000.0;30800000.0;-13.76;;0.0
811641.0;4128580.0;;1286373.0;120210.0;;;120210.0;;;6250902.0;;14600647.0;3986827.0;525918.0;0.4;;0.0
811808.0;;;;51000.0;280792000.0;;51000.0;;;;;1492429000.0;1348685000.0;1076000.0;1.56;;1.0
811830.0;;;4319263000.0;;20851495000.0;;;345194000.0;;;0.0;127633001000.0;108064048000.0;239500000.0;;;1.0
812011.0;;0.019;;;;;;;;;;2489621000.0;;144000000.0;3.16;;1.0
812074.0;;;;;;;;;-70000000.0;1110000000.0;;9421000000.0;;323000000.0;-0.47;;0.0
812128.0;;;;;;;;;;;;1251461000.0;;;9.52;;1.0
812149.0;22744.0;;22744.0;;;;;;;;;1495.0;;;;;0.0
812152.0;27116.0;;27116.0;;;9673.0;;;;;0.0;768.0;;;-0.03;;0.0
812233.0;;;;;;;;;155000000.0;1110000000.0;;9421000000.0;;323000000.0;;;0.0
812348.0;;;;;404623000.0;;;;;;;3947441000.0;3732897000.0;;;;0.0
812701.0;;;;1095000.0;;;;;;;;656518000.0;262527000.0;33700000.0;0.84;;1.0
812796.0;8996462.0;;3596623.0;1136771.0;;;19250.0;;;1886186.0;8768390.0;7387122.0;;;-0.3;;0.0
813298.0;208929000.0;;;101000.0;;;101000.0;;-8408000.0;203839000.0;;274347000.0;;27700000.0;;;0.0
813640.0;;;;;123258221.0;;;;;;;388619765.0;338243569.0;;0.72;;0.0
813672.0;;;109982000.0;;94498000.0;;;56074000.0;;;;2351015000.0;;48700000.0;0.88;;0.0
813762.0;;;;;;;;391000000.0;-1194000000.0;;15272000000.0;36442000000.0;26409000000.0;757000000.0;;;0.0
813828.0;;0.013000000000000001;;142000000.0;;;;;1403000000.0;;13886000000.0;23765000000.0;;240000000.0;2.92;;0.0
814046.0;2735452.0;;424612.0;;;;;;;;15000.0;13222844.0;1380442.0;;;;0.0
814184.0;;;;2570000.0;888885000.0;;2570000.0;;;;1333928000.0;20691704000.0;18384787000.0;;1.07;;1.0
814286.0;3961469.0;;638353.0;;;392756.0;;;;;;121081.0;6846276.0;23354.0;;;0.0
814453.0;;;;24300000.0;;;;;259300000.0;2304600000.0;5915700000.0;7278000000.0;;93000000.0;1.3;;1.0
814547.0;;0.001;;18300000.0;;;;5102000.0;;;;1230163000.0;793165000.0;20216000.0;2.75;;1.0
814549.0;176768000.0;0.013999999999999999;48078000.0;2209000.0;;;2209000.0;17675000.0;;;;675989000.0;267018000.0;3500000.0;2.29;;1.0
814585.0;;;;;6120000000.0;;;;;;853000000.0;14855000000.0;11114000000.0;;1.06;;0.0
814586.0;27198000.0;;13730000.0;;2216000.0;;;2344000.0;;31601000.0;137244000.0;64918000.0;19661000.0;;;;1.0
814926.0;2799333.0;;;;;;;;;3823697.0;15924165.0;8773161.0;;;;;0.0
